Entity,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Iran,1988,0.0,0.0,0.0,8.246
Iran,1989,0.0,0.0,0.0,6.732
Iran,1990,0.0,0.0,0.0,7.381
Iran,1991,0.0,0.0,0.0,5.607
Iran,1992,0.0,0.0,0.0,9.204
Iran,1993,0.0,0.0,0.0,10.533
Iran,1994,0.0,0.0,0.0,6.896
Iran,1995,0.0,0.0,0.0,8.323
Iran,1996,0.0,0.0,0.0,8.814
Iran,1997,0.0,0.0,0.0,5.941
Iran,1998,0.0,0.0,0.0,7.488
Iran,1999,0.0,0.0,0.035,5.143
Iran,2000,0.0,0.0,0.0365,3.781
Iran,2001,0.0,0.0,0.0337,4.122
Iran,2002,0.0,0.0,0.0303,8.012
Iran,2003,0.0,0.0,0.0276,9.588
Iran,2004,0.0,0.0,0.0463,11.933
Iran,2005,0.0,0.0,0.0709,14.448
Iran,2006,0.0,0.0001,0.1253,18.509
Iran,2007,0.0,0.0001,0.1409,17.959
Iran,2008,0.0,0.0002,0.1958,7.438
Iran,2009,0.0017,0.0003,0.2262,6.723
Iran,2010,0.0102,0.0007,0.169,10.252
Iran,2011,0.022,0.0007,0.212,10.684
Iran,2012,0.0226,0.0007,0.283,12.502
Iran,2013,0.0193,0.0007,0.219,14.624
Iran,2014,0.0466,0.0007,0.2,14.504
Iran,2015,0.0163,0.0015,0.141,13.252
Iran,2016,0.0218,0.005,0.156,15.422
Iran,2017,0.02444,0.085805,0.318,17.232
Iran,2018,0.02444,0.221816,0.75,9.838
Iran,2019,0.010686,0.510473,0.722,33.865
Iran,2020,0.010715277,0.636022,1.126,23.205
Iran,2021,0.010686,0.6727898,1.1306508,14.882266
Iraq,1965,0.0,0.0,0.0,0.0707104
Iraq,1966,0.0,0.0,0.0,0.0928074
Iraq,1967,0.0,0.0,0.0,0.1060656
Iraq,1968,0.0,0.0,0.0,0.1281626
Iraq,1969,0.0,0.0,0.0,0.1414208
Iraq,1970,0.0,0.0,0.0,0.1723566
Iraq,1971,0.0,0.0,0.0,0.2
Iraq,1972,0.0,0.0,0.0,0.2
Iraq,1973,0.0,0.0,0.0,0.29
Iraq,1974,0.0,0.0,0.0,0.4
Iraq,1975,0.0,0.0,0.0,0.461
Iraq,1976,0.0,0.0,0.0,0.459
Iraq,1977,0.0,0.0,0.0,0.566
Iraq,1978,0.0,0.0,0.0,0.708
Iraq,1979,0.0,0.0,0.0,1.032
Iraq,1980,0.0,0.0,0.0,0.69
Iraq,1981,0.0,0.0,0.0,0.61
Iraq,1982,0.0,0.0,0.0,0.6
Iraq,1983,0.0,0.0,0.0,0.6
Iraq,1984,0.0,0.0,0.0,0.61
Iraq,1985,0.0,0.0,0.0,0.61
Iraq,1986,0.0,0.0,0.0,0.6
Iraq,1987,0.0,0.0,0.0,2.6
Iraq,1988,0.0,0.0,0.0,2.6
Iraq,1989,0.0,0.0,0.0,2.6
Iraq,1990,0.0,0.0,0.0,4.650264
Iraq,1991,0.0,0.0,0.0,2.145184
Iraq,1992,0.0,0.0,0.0,5.219066
Iraq,1993,0.0,0.0,0.0,6.161732
Iraq,1994,0.0,0.0,0.0,6.247761
Iraq,1995,0.0,0.0,0.0,7.119707
Iraq,1996,0.0,0.0,0.0,6.489375
Iraq,1997,0.0,0.0,0.0,6.608055
Iraq,1998,0.0,0.0,0.0,6.19756
Iraq,1999,0.0,0.0,0.0,3.55905
Iraq,2000,0.0,0.0,0.0,3.196577
Iraq,2001,0.0,0.0,0.0,3.701006
Iraq,2002,0.0,0.0,0.0,4.56004
Iraq,2003,0.0,0.0,0.0,4.7559
Iraq,2004,0.0,0.0,0.0,5.749923
Iraq,2005,0.0,0.0,0.0,4.893819
Iraq,2006,0.0,0.0,0.0,4.99076
Iraq,2007,0.0,0.0,0.0,4.56631
Iraq,2008,0.0,0.0,0.0,2.932036
Iraq,2009,0.0,0.0,0.0,2.83021
Iraq,2010,0.0,0.0,0.0,3.615072
Iraq,2011,0.0,0.0,0.0,3.399509
Iraq,2012,0.0,0.0,0.0,4.396909
Iraq,2013,0.0,0.0463,0.0,4.608721
Iraq,2014,0.0,0.0573,0.0,2.835202
Iraq,2015,0.0,0.057305,0.0,2.546137
Iraq,2016,0.0,0.057305,0.0,3.371234
Iraq,2017,0.0,0.057305,0.0,2.176083
Iraq,2018,0.0,0.376545,0.0,1.817702
Iraq,2019,0.0,0.376545,0.0,4.963264
Iraq,2020,0.0,0.37757662,0.0,3.0820708
Iraq,2021,0.0,0.376545,0.0,3.00978
Ireland,1965,0.0,0.0,0.0,0.94203
Ireland,1966,0.0,0.0,0.0,0.84899
Ireland,1967,0.0,0.0,0.0,0.80247
Ireland,1968,0.0,0.0,0.0,0.76758
Ireland,1969,0.0,0.0,0.0,0.5815
Ireland,1970,0.0,0.0,0.0,0.80247
Ireland,1971,0.0,0.0,0.0,0.4652
Ireland,1972,0.0,0.0,0.0,0.68617
Ireland,1973,0.0,0.0,0.0,0.63965
Ireland,1974,0.0,0.0,0.0,0.79084
Ireland,1975,0.0,0.0,0.0,0.52335
Ireland,1976,0.0,0.0,0.0,0.59313
Ireland,1977,0.0,0.0,0.0,0.74432
Ireland,1978,0.0,0.0,0.0,0.6978
Ireland,1979,0.0,0.0,0.0,0.82573
Ireland,1980,0.0,0.0,0.0,0.83736
Ireland,1981,0.0,0.0,0.0,0.86062
Ireland,1982,0.0,0.0,0.0,0.80247
Ireland,1983,0.0,0.0,0.0,0.77921
Ireland,1984,0.0,0.0,0.0,0.68617
Ireland,1985,0.0,0.0,0.0,0.83736
Ireland,1986,0.0,0.0,0.0,0.91877
Ireland,1987,0.0,0.0,0.0,0.68617
Ireland,1988,0.0,0.0,0.0,0.87225
Ireland,1989,0.0,0.0,0.0,0.6978
Ireland,1990,0.0,0.0,0.0,0.697
Ireland,1991,0.0,0.0,0.0,0.746
Ireland,1992,0.0,0.0,0.0050009,0.817
Ireland,1993,0.0,0.0,0.0150027,0.765
Ireland,1994,0.0,0.0,0.01900342,0.92
Ireland,1995,0.0,0.0,0.01600288,0.713
Ireland,1996,0.02700486,0.0,0.01400252,0.722
Ireland,1997,0.08101458,0.0,0.050009,0.678
Ireland,1998,0.0850153,0.0,0.16903041,0.916
Ireland,1999,0.09101638,0.0,0.18703365,0.846
Ireland,2000,0.0950171,0.0,0.24404392,0.846
Ireland,2001,0.09701746,0.0,0.33406013,0.596
Ireland,2002,0.08101458,0.0,0.38806984,0.912
Ireland,2003,0.08601548,0.0,0.4540817,0.598
Ireland,2004,0.10901962,0.0,0.6551179,0.63
Ireland,2005,0.13028544,0.0,1.1121101,0.63126
Ireland,2006,0.12845582,0.0,1.6223332,0.724273
Ireland,2007,0.17003784,0.0,1.9587231,0.666576
Ireland,2008,0.2089215,0.0,2.410447,0.968323
Ireland,2009,0.2513545,0.000424236,2.9557493,0.901734
Ireland,2010,0.3150562,0.000476107,2.8151658,0.599231
Ireland,2011,0.3360968,0.000542081,4.381103,0.706687
Ireland,2012,0.43932655,0.000645929,4.0112,0.802349
Ireland,2013,0.48095158,0.000699463,4.542332,0.599497
Ireland,2014,0.5362493,0.000946215,5.1409864,0.708654
Ireland,2015,0.47624168,0.001616621,6.5741806,0.80649
Ireland,2016,0.681,0.005946,6.149,0.681025
Ireland,2017,0.729833,0.011556,7.444742,0.691603
Ireland,2018,0.848341,0.021701,8.639767,0.69409
Ireland,2019,0.852307,0.04008,10.019485,0.88658273
Ireland,2020,0.937376,0.06378,11.54942,0.9334007
Ireland,2021,0.9686464,0.06360574,9.712766,0.7478114
Israel,1965,0.0,0.0,0.0,0.0
Israel,1966,0.0,0.0,0.0,0.0
Israel,1967,0.0,0.0,0.0,0.0
Israel,1968,0.0,0.0,0.0,0.0
Israel,1969,0.0,0.0,0.0,0.0
Israel,1970,0.0,0.0,0.0,0.0
Israel,1971,0.0,0.0,0.0,0.0
Israel,1972,0.0,0.0,0.0,0.0
Israel,1973,0.0,0.0,0.0,0.0
Israel,1974,0.0,0.0,0.0,0.0
Israel,1975,0.0,0.0,0.0,0.0
Israel,1976,0.0,0.0,0.0,0.0
Israel,1977,0.0,0.0,0.0,0.0
Israel,1978,0.0,0.0,0.0,0.0
Israel,1979,0.0,0.0,0.0,0.0
Israel,1980,0.0,0.0,0.0,0.0
Israel,1981,0.0,0.0,0.0,0.002
Israel,1982,0.0,0.0,0.0,0.002
Israel,1983,0.0,0.0,0.0,0.001
Israel,1984,0.0,0.0,0.0,0.002
Israel,1985,0.0,0.0,0.0,0.002
Israel,1986,0.0,0.0,0.0,0.006
Israel,1987,0.0,0.0,0.0,0.01
Israel,1988,0.0,0.0,0.0,0.01
Israel,1989,0.0,0.0,0.0,0.003
Israel,1990,0.0,0.0,0.0,0.003
Israel,1991,0.0,0.0,0.0,0.006
Israel,1992,0.0,0.0,0.0,0.029
Israel,1993,0.0,0.0,0.0,0.026
Israel,1994,0.0,0.0,0.0,0.023
Israel,1995,0.0,0.0,0.0,0.025
Israel,1996,0.0,0.0,0.0,0.024
Israel,1997,0.0,0.0,0.0,0.025
Israel,1998,0.0,0.0,0.0,0.025
Israel,1999,0.0,0.0,0.0,0.033
Israel,2000,0.0,0.0,0.0,0.031
Israel,2001,0.0,0.0,0.01,0.01
Israel,2002,0.0,0.0,0.011,0.021
Israel,2003,0.0,0.0,0.012,0.031
Israel,2004,0.0,0.0,0.011,0.028
Israel,2005,0.0,0.0,0.011,0.028
Israel,2006,0.0,0.0,0.01,0.015
Israel,2007,0.0,0.0,0.01,0.014
Israel,2008,0.007,0.0,0.009,0.016
Israel,2009,0.042,0.024,0.009,0.024
Israel,2010,0.061,0.07,0.008,0.031
Israel,2011,0.073,0.192,0.007,0.029
Israel,2012,0.076,0.369,0.006,0.033
Israel,2013,0.043,0.4941,0.006,0.0277
Israel,2014,0.0975,0.8404,0.0059,0.0127
Israel,2015,0.0702,1.2162,0.0067,0.0245
Israel,2016,0.1774,1.6355,0.0,0.0
Israel,2017,0.18,1.643,0.0,0.0
Israel,2018,0.1883,1.828,0.0,0.0
Israel,2019,0.1904,3.1145,0.0,0.0
Israel,2020,0.2036,4.163,0.0,0.0
Israel,2021,0.24838302,5.4254637,0.0,0.0
Italy,1965,2.676,0.0,0.0,42.634
Italy,1966,3.351,0.0,0.0,43.72
Italy,1967,3.475,0.0,0.0,42.34
Italy,1968,3.617,0.0,0.0,42.677
Italy,1969,3.812,0.0,0.0,41.166
Italy,1970,4.228,0.0,0.0,40.373
Italy,1971,4.209,0.0,0.0,39.079
Italy,1972,3.807,0.0,0.0,41.348
Italy,1973,3.845,0.0,0.0,37.523
Italy,1974,4.245,0.0,0.0,37.795
Italy,1975,3.986,0.0,0.0,41.021
Italy,1976,3.812,0.0,0.0,39.176
Italy,1977,3.73,0.0,0.0,51.139
Italy,1978,3.811,0.0,0.0,45.491
Italy,1979,3.825,0.0,0.0,45.947
Italy,1980,3.96,0.0,0.0,45.244
Italy,1981,3.469,0.0,0.0,43.034
Italy,1982,3.521,0.0,0.0,41.461
Italy,1983,3.393,0.0,0.0,41.445
Italy,1984,3.472,0.0,0.0,42.401
Italy,1985,3.212,0.0,0.0,41.092
Italy,1986,3.501,0.0,0.0,41.096
Italy,1987,3.693,0.0,0.0,39.505
Italy,1988,3.787,0.0,0.0,40.676
Italy,1989,3.197,0.002020202,0.002,34.057
Italy,1990,3.271,0.004,0.001919192,31.626
Italy,1991,3.292,0.005,0.002878788,42.239
Italy,1992,3.556,0.009,0.001919192,42.2
Italy,1993,3.783,0.011,0.003838384,41.425
Italy,1994,3.564,0.011,0.006717172,44.658
Italy,1995,3.654,0.013,0.008636364,37.782
Italy,1996,4.139,0.014,0.031666666,42.037
Italy,1997,4.47,0.015,0.118,41.603
Italy,1998,5.009,0.016,0.232,41.22
Italy,1999,5.53,0.017,0.403,45.365
Italy,2000,6.099,0.018,0.563,44.2
Italy,2001,6.338,0.019,1.179,46.811
Italy,2002,7.372,0.021,1.404,39.519
Italy,2003,8.714,0.024,1.458,36.67
Italy,2004,9.657,0.029,1.847,42.338
Italy,2005,9.998,0.031,2.343,36.067
Italy,2006,10.635,0.035,2.971,36.994
Italy,2007,10.827,0.039,4.034,32.815
Italy,2008,11.486,0.193,4.861,41.623
Italy,2009,12.8987,0.677,6.543,49.138
Italy,2010,14.816,1.9057,9.1259,51.117
Italy,2011,16.4867,10.7957,9.8564,45.823
Italy,2012,18.0786,18.8617,13.4071,41.875
Italy,2013,22.7493,21.5886,14.897,52.774
Italy,2014,24.6487,22.3064,15.1783,58.545
Italy,2015,25.5807,22.9422,14.8439,44.1053
Italy,2016,25.7972,22.1043,17.6887,40.6068
Italy,2017,25.5794,24.3777,17.7419,34.37274
Italy,2018,25.258,22.6538,17.7164,48.8248
Italy,2019,25.6375,23.6889,20.0344,47.1548
Italy,2020,25.654734,24.551,18.6082,45.728622
Italy,2021,25.756252,25.066978,20.618114,43.05632
Japan,1965,0.0,0.0,0.0,76.07
Japan,1966,0.0,0.0,0.0,79.35
Japan,1967,0.0,0.0,0.0,68.55
Japan,1968,0.0,0.0,0.0,73.45
Japan,1969,0.0,0.0,0.0,75.35
Japan,1970,0.242704,0.0,0.0,75.4
Japan,1971,0.235611,0.0,0.0,84.2
Japan,1972,0.248591,0.0,0.0,85.1
Japan,1973,0.253998,0.0,0.0,66.778
Japan,1974,0.307547,0.0,0.0,82.68
Japan,1975,0.378507,0.0,0.0,83.406
Japan,1976,0.367553,0.0,0.0,83.59
Japan,1977,0.533774,0.0,0.0,72.968
Japan,1978,0.827644,0.0,0.0,70.047
Japan,1979,1.099732,0.0,0.0,80.743
Japan,1980,1.09144,0.0,0.0,88.292
Japan,1981,1.136527,0.0,0.0,87.594
Japan,1982,9.870767,0.0,0.0,81.606
Japan,1983,11.030233,0.0,0.0,84.273
Japan,1984,12.119023,0.0,0.0,71.617
Japan,1985,12.699479,0.0,0.0,82.874
Japan,1986,13.803359,0.0,0.0,80.816
Japan,1987,14.792468,0.0,0.0,74.787
Japan,1988,15.986553,0.0,0.0,90.291
Japan,1989,17.04698,0.0,0.0,91.741
Japan,1990,11.340126,0.001,0.0,86.895
Japan,1991,11.650857,0.001,0.0,94.416
Japan,1992,11.850117,0.0105,0.0,80.046
Japan,1993,11.559372,0.0225,0.000959596,92.58
Japan,1994,13.472534,0.029,0.000959596,64.462
Japan,1995,14.295146,0.0395,0.000959596,78.793
Japan,1996,15.247687,0.0545,0.001919192,77.173
Japan,1997,16.437628,0.096302845,0.000959596,86.44
Japan,1998,16.172628,0.14324625,0.007070707,89.079
Japan,1999,16.48681,0.218025,0.036363635,83.792
Japan,2000,16.111082,0.34406173,0.109,84.468
Japan,2001,16.02874,0.49973923,0.252,81.537
Japan,2002,16.93931,0.69462,0.413,80.6
Japan,2003,17.876465,0.953955,0.832,92.472
Japan,2004,18.053455,1.2716222,1.44,91.667
Japan,2005,21.686,1.6300883,1.91,77.5615
Japan,2006,21.528,1.99563,2.135,88.80701
Japan,2007,22.198,2.3124676,2.74,74.50974
Japan,2008,21.293,2.5939713,2.945,75.164375
Japan,2009,20.32575,3.0455124,3.4273024,70.46622
Japan,2010,21.827084,3.9813788,3.925729,88.50272
Japan,2011,21.105194,5.43915,4.459041,82.48676
Japan,2012,22.129982,7.371903,4.727417,77.09999
Japan,2013,23.1767,12.908781,5.133169,79.33157
Japan,2014,23.62768,23.548166,5.013972,81.70858
Japan,2015,28.485174,34.540173,5.2228065,85.765114
Japan,2016,23.670853,43.32569,5.340769,79.42587
Japan,2017,27.389729,54.24169,5.8271704,79.29134
Japan,2018,30.131918,62.11436,6.4448814,81.10679
Japan,2019,32.15621,67.746254,6.748665,73.64051
Japan,2020,34.80145,75.13509,7.819281,77.414116
Japan,2021,35.75764,86.26627,8.249907,77.63623
Kazakhstan,1990,0.0,0.0,0.0,7.366
Kazakhstan,1991,0.0,0.0,0.0,7.2
Kazakhstan,1992,0.0,0.0,0.0,6.866
Kazakhstan,1993,0.0,0.0,0.0,7.629
Kazakhstan,1994,0.0,0.0,0.0,9.179
Kazakhstan,1995,0.0,0.0,0.0,8.331
Kazakhstan,1996,0.0,0.0,0.0,7.331
Kazakhstan,1997,0.0,0.0,0.0,6.499
Kazakhstan,1998,0.0,0.0,0.0,6.141
Kazakhstan,1999,0.0,0.0,0.0,6.132
Kazakhstan,2000,0.0,0.0,0.0,7.5310507
Kazakhstan,2001,0.0,0.0,0.0,8.081139
Kazakhstan,2002,0.0,0.0,0.0,8.889543
Kazakhstan,2003,0.0,0.0,0.0,8.62454
Kazakhstan,2004,0.0,0.0,0.0,8.056666
Kazakhstan,2005,0.0,0.0,0.0,7.85597
Kazakhstan,2006,0.0,0.0,0.0,7.7680697
Kazakhstan,2007,0.0,0.0,0.0,8.171407
Kazakhstan,2008,0.0,0.0,0.0,7.459829
Kazakhstan,2009,0.0,0.0,0.0,6.8791046
Kazakhstan,2010,0.0,0.0,0.0,8.022023
Kazakhstan,2011,0.0,0.0,0.000147,7.8833227
Kazakhstan,2012,0.0,2.1e-05,0.002665,7.6372657
Kazakhstan,2013,0.0,0.0007874,0.0045487,7.730763
Kazakhstan,2014,0.0,0.001239,0.0132652,8.262831
Kazakhstan,2015,0.000476,0.046171,0.1317223,9.269191
Kazakhstan,2016,0.00186,0.0884031,0.2749828,11.620764
Kazakhstan,2017,0.0021442,0.0926455,0.3397637,11.210185
Kazakhstan,2018,0.0024284,0.1412636,0.3853151,10.376336
Kazakhstan,2019,0.0049671,0.3912209,0.7071334,9.993659
Kazakhstan,2020,0.0065268,1.2374698,1.0286614,9.659646
Kazakhstan,2021,0.004567772,1.2916406,1.6736039,9.094987
Kazakhstan,1985,,,,5.2104726
Kazakhstan,1986,,,,4.7817907
Kazakhstan,1987,,,,5.7319617
Kazakhstan,1988,,,,6.991491
Kazakhstan,1989,,,,7.29201
Kuwait,1965,0.0,0.0,0.0,0.0
Kuwait,1966,0.0,0.0,0.0,0.0
Kuwait,1967,0.0,0.0,0.0,0.0
Kuwait,1968,0.0,0.0,0.0,0.0
Kuwait,1969,0.0,0.0,0.0,0.0
Kuwait,1970,0.0,0.0,0.0,0.0
Kuwait,1971,0.0,0.0,0.0,0.0
Kuwait,1972,0.0,0.0,0.0,0.0
Kuwait,1973,0.0,0.0,0.0,0.0
Kuwait,1974,0.0,0.0,0.0,0.0
Kuwait,1975,0.0,0.0,0.0,0.0
Kuwait,1976,0.0,0.0,0.0,0.0
Kuwait,1977,0.0,0.0,0.0,0.0
Kuwait,1978,0.0,0.0,0.0,0.0
Kuwait,1979,0.0,0.0,0.0,0.0
Kuwait,1980,0.0,0.0,0.0,0.0
Kuwait,1981,0.0,0.0,0.0,0.0
Kuwait,1982,0.0,0.0,0.0,0.0
Kuwait,1983,0.0,0.0,0.0,0.0
Kuwait,1984,0.0,0.0,0.0,0.0
Kuwait,1985,0.0,0.0,0.0,0.0
Kuwait,1986,0.0,0.0,0.0,0.0
Kuwait,1987,0.0,0.0,0.0,0.0
Kuwait,1988,0.0,0.0,0.0,0.0
Kuwait,1989,0.0,0.0,0.0,0.0
Kuwait,1990,0.0,0.0,0.0,0.0
Kuwait,1991,0.0,0.0,0.0,0.0
Kuwait,1992,0.0,0.0,0.0,0.0
Kuwait,1993,0.0,0.0,0.0,0.0
Kuwait,1994,0.0,0.0,0.0,0.0
Kuwait,1995,0.0,0.0,0.0,0.0
Kuwait,1996,0.0,0.0,0.0,0.0
Kuwait,1997,0.0,0.0,0.0,0.0
Kuwait,1998,0.0,0.0,0.0,0.0
Kuwait,1999,0.0,0.0,0.0,0.0
Kuwait,2000,0.0,0.0,0.0,0.0
Kuwait,2001,0.0,0.0,0.0,0.0
Kuwait,2002,0.0,0.0,0.0,0.0
Kuwait,2003,0.0,0.0,0.0,0.0
Kuwait,2004,0.0,0.0,0.0,0.0
Kuwait,2005,0.0,0.0,0.0,0.0
Kuwait,2006,0.0,0.0,0.0,0.0
Kuwait,2007,0.0,0.0,0.0,0.0
Kuwait,2008,0.0,0.0,0.0,0.0
Kuwait,2009,0.0,0.0,0.0,0.0
Kuwait,2010,0.0,0.0,0.0,0.0
Kuwait,2011,0.0,0.0,0.0,0.0
Kuwait,2012,0.0,0.0,0.0,0.0
Kuwait,2013,0.0,0.000182,0.0,0.0
Kuwait,2014,0.0,0.003278,0.0,0.0
Kuwait,2015,0.0,0.00509,0.0,0.0
Kuwait,2016,0.0,0.048814,0.0,0.0
Kuwait,2017,0.0,0.051254,0.01752,0.0
Kuwait,2018,0.0,0.053214,0.00196,0.0
Kuwait,2019,0.0,0.058538,0.003642,0.0
Kuwait,2020,0.0,0.05869838,0.003651978,0.0
Kuwait,2021,0.0,0.058538,0.003642,
Latvia,1990,0.0,0.0,0.0,4.496
Latvia,1991,0.0,0.0,0.0,3.275
Latvia,1992,0.0,0.0,0.0,2.521
Latvia,1993,0.0,0.0,0.0,2.876
Latvia,1994,0.0,0.0,0.0,3.305
Latvia,1995,0.0,0.0,0.0,2.937
Latvia,1996,0.0,0.0,0.001,1.86
Latvia,1997,0.0,0.0,0.002,2.953
Latvia,1998,0.0,0.0,0.002,4.316
Latvia,1999,0.0,0.0,0.002,2.757
Latvia,2000,0.0,0.0,0.005,2.819
Latvia,2001,0.003,0.0,0.003,2.833
Latvia,2002,0.01,0.0,0.011,2.464
Latvia,2003,0.024,0.0,0.048,2.266
Latvia,2004,0.038,0.0,0.049,3.109
Latvia,2005,0.042,0.0,0.047,3.326
Latvia,2006,0.043,0.0,0.046,2.698
Latvia,2007,0.042,0.0,0.053,2.733
Latvia,2008,0.045,0.0,0.058,3.109
Latvia,2009,0.048,0.0,0.048,3.457
Latvia,2010,0.066,0.0,0.049,3.52
Latvia,2011,0.12,0.0002,0.071,2.887
Latvia,2012,0.288,0.0002,0.108,3.7
Latvia,2013,0.502,0.0002,0.119,2.912
Latvia,2014,0.669,0.0002,0.101,1.994
Latvia,2015,0.769,0.0002,0.147,1.868
Latvia,2016,0.823,0.000382,0.13,2.529
Latvia,2017,0.93064,0.00044,0.15,4.38062
Latvia,2018,0.943715,0.001273,0.122038,2.431569
Latvia,2019,0.92742,0.003137,0.153999,2.107554
Latvia,2020,0.864798,0.004847,0.178,2.604
Latvia,2021,0.8208996,0.004833757,0.14,2.712
Latvia,1985,,,,2.9786756
Latvia,1986,,,,3.0007727
Latvia,1987,,,,3.6990378
Latvia,1988,,,,3.0007727
Latvia,1989,,,,3.6062305
Lithuania,1990,0.0,0.0,0.0,0.414
Lithuania,1991,0.0,0.0,0.0,0.338
Lithuania,1992,0.0,0.0,0.0,0.311
Lithuania,1993,0.0,0.0,0.0,0.393
Lithuania,1994,0.0,0.0,0.0,0.452
Lithuania,1995,0.0,0.0,0.0,0.373
Lithuania,1996,0.0,0.0,0.0,0.326
Lithuania,1997,0.0,0.0,0.0,0.295
Lithuania,1998,0.0,0.0,0.0,0.417
Lithuania,1999,0.0,0.0,0.0,0.414
Lithuania,2000,0.0,0.0,0.0,0.3393
Lithuania,2001,0.002,0.0,0.0,0.3255
Lithuania,2002,0.004,0.0,0.0,0.3532
Lithuania,2003,0.007,0.0,0.0,0.3251
Lithuania,2004,0.006,0.0,0.0012,0.4205
Lithuania,2005,0.007,0.0,0.0018,0.4507
Lithuania,2006,0.025,0.0,0.0137,0.3971
Lithuania,2007,0.054,0.0,0.1061,0.4206
Lithuania,2008,0.069,0.0,0.1311,0.4019
Lithuania,2009,0.102,0.0,0.1577,0.4243
Lithuania,2010,0.147,0.0,0.224,0.54
Lithuania,2011,0.157,0.0001,0.475,0.4799
Lithuania,2012,0.218,0.0023,0.5401,0.4223
Lithuania,2013,0.357,0.0448,0.6027,0.5212
Lithuania,2014,0.3998,0.073,0.6391,0.3982
Lithuania,2015,0.4465,0.0733,0.8103,0.3496
Lithuania,2016,0.4393,0.0665,1.1359,0.4539
Lithuania,2017,0.5036,0.068,1.3638,0.6024
Lithuania,2018,0.543,0.0866,1.145,0.431
Lithuania,2019,0.5332,0.0911,1.4994,0.3454
Lithuania,2020,0.5941,0.1288,1.5517,0.3005
Lithuania,2021,0.5536734,0.12369155,1.3614266,0.3850306
Lithuania,1985,,,,0.3933266
Lithuania,1986,,,,0.3844878
Lithuania,1987,,,,0.3623908
Lithuania,1988,,,,0.3844878
Lithuania,1989,,,,0.3844878
Luxembourg,1965,0.0,0.0,0.0,0.086412
Luxembourg,1966,0.0,0.0,0.0,0.077759
Luxembourg,1967,0.0,0.0,0.0,0.087757
Luxembourg,1968,0.0,0.0,0.0,0.089632
Luxembourg,1969,0.0,0.0,0.0,0.077997
Luxembourg,1970,0.0,0.0,0.0,0.086214
Luxembourg,1971,0.0,0.0,0.0,0.04873
Luxembourg,1972,0.0,0.0,0.0,0.057462
Luxembourg,1973,0.0,0.0,0.0,0.050733
Luxembourg,1974,0.0,0.0,0.0,0.074939
Luxembourg,1975,0.0,0.0,0.0,0.064745
Luxembourg,1976,0.0,0.0,0.0,0.040794
Luxembourg,1977,0.013,0.0,0.0,0.078625
Luxembourg,1978,0.015,0.0,0.0,0.074805
Luxembourg,1979,0.016,0.0,0.0,0.081656
Luxembourg,1980,0.015,0.0,0.0,0.086242
Luxembourg,1981,0.018,0.0,0.0,0.092202
Luxembourg,1982,0.018,0.0,0.0,0.08187
Luxembourg,1983,0.017,0.0,0.0,0.080733
Luxembourg,1984,0.019,0.0,0.0,0.085908
Luxembourg,1985,0.018,0.0,0.0,0.069611
Luxembourg,1986,0.017,0.0,0.0,0.086091
Luxembourg,1987,0.022,0.0,0.0,0.100081
Luxembourg,1988,0.023,0.0,0.0,0.09197
Luxembourg,1989,0.019,0.0,0.0,0.070064
Luxembourg,1990,0.012505,0.0,0.0,0.07
Luxembourg,1991,0.013976,0.0,0.0,0.084
Luxembourg,1992,0.01177,0.0,0.0,0.07
Luxembourg,1993,0.014712,0.0,0.0,0.067
Luxembourg,1994,0.01508,0.0,0.0,0.086
Luxembourg,1995,0.019493,0.0,0.0,0.088
Luxembourg,1996,0.015448,0.0,0.0,0.06
Luxembourg,1997,0.016919,0.0,0.003,0.083
Luxembourg,1998,0.017068,0.0,0.011,0.115
Luxembourg,1999,0.01885,0.0,0.018,0.085
Luxembourg,2000,0.022352,4e-05,0.024743,0.123504
Luxembourg,2001,0.025873,4.6e-05,0.02374,0.118032
Luxembourg,2002,0.027015,5.9e-05,0.024479,0.099731
Luxembourg,2003,0.034151,0.001399,0.026168,0.07942
Luxembourg,2004,0.042575,0.009199,0.039399,0.104058
Luxembourg,2005,0.046163,0.017698,0.052251,0.092939
Luxembourg,2006,0.055216,0.021114,0.057986,0.111312
Luxembourg,2007,0.062667,0.020901,0.064286,0.116702
Luxembourg,2008,0.069648,0.020031,0.060589,0.132114
Luxembourg,2009,0.078185,0.020316,0.063472,0.105839
Luxembourg,2010,0.08414,0.021148,0.055083,0.107661
Luxembourg,2011,0.092979,0.025744,0.06405,0.063
Luxembourg,2012,0.094011,0.038277,0.077466,0.098302
Luxembourg,2013,0.094211,0.073738,0.083027,0.119195
Luxembourg,2014,0.115225,0.094741,0.079876,0.107788
Luxembourg,2015,0.125964,0.103721,0.101848,0.099253
Luxembourg,2016,0.140018,0.100288,0.101486,0.115411
Luxembourg,2017,0.17138,0.108463,0.234823,0.085649
Luxembourg,2018,0.217402,0.119725,0.254575,0.092778
Luxembourg,2019,0.277679,0.130385,0.281283,0.106915
Luxembourg,2020,0.371927,0.161261,0.351135,0.091602
Luxembourg,2021,0.38976282,0.22130644,0.33903947,0.105368376
Malaysia,1965,0.0,0.0,0.0,0.587
Malaysia,1966,0.0,0.0,0.0,0.692
Malaysia,1967,0.0,0.0,0.0,0.725
Malaysia,1968,0.0,0.0,0.0,0.804
