Entity,Year,Renewables (% equivalent primary energy)
Singapore,2008,0.24099082
Singapore,2009,0.22723757
Singapore,2010,0.23598696
Singapore,2011,0.23450488
Singapore,2012,0.24628179
Singapore,2013,0.26858902
Singapore,2014,0.2785132
Singapore,2015,0.29237184
Singapore,2016,0.289138
Singapore,2017,0.28081223
Singapore,2018,0.2784224
Singapore,2019,0.2995429
Singapore,2020,0.30993885
Slovakia,1965,6.1526546
Slovakia,1966,5.6959925
Slovakia,1967,4.855119
Slovakia,1968,4.037017
Slovakia,1969,3.0090578
Slovakia,1970,4.1029906
Slovakia,1971,2.8729022
Slovakia,1972,2.8613746
Slovakia,1973,2.351841
Slovakia,1974,3.7575521
Slovakia,1975,3.2334025
Slovakia,1976,3.1432197
Slovakia,1977,3.5666406
Slovakia,1978,3.189221
Slovakia,1979,2.585242
Slovakia,1980,3.0467432
Slovakia,1981,2.6747825
Slovakia,1982,2.3736455
Slovakia,1983,2.5121586
Slovakia,1984,1.9794106
Slovakia,1985,2.611933
Slovakia,1986,2.0846353
Slovakia,1987,2.351403
Slovakia,1988,2.125359
Slovakia,1989,2.3424203
Slovakia,1990,2.2383957
Slovakia,1991,1.8738333
Slovakia,1992,2.6797173
Slovakia,1993,4.882404
Slovakia,1994,6.225819
Slovakia,1995,6.879693
Slovakia,1996,5.918111
Slovakia,1997,5.796413
Slovakia,1998,6.022059
Slovakia,1999,6.2612333
Slovakia,2000,6.252774
Slovakia,2001,6.664679
Slovakia,2002,7.005193
Slovakia,2003,4.4944215
Slovakia,2004,5.424992
Slovakia,2005,5.801839
Slovakia,2006,6.194248
Slovakia,2007,6.746676
Slovakia,2008,6.2277403
Slovakia,2009,7.332043
Slovakia,2010,7.9761634
Slovakia,2011,6.98435
Slovakia,2012,8.014707
Slovakia,2013,8.994414
Slovakia,2014,9.855442
Slovakia,2015,9.638893
Slovakia,2016,9.996943
Slovakia,2017,9.412673
Slovakia,2018,8.504163
Slovakia,2019,9.983878
Slovakia,2020,10.48076
Slovakia,2021,9.82116
Slovenia,1990,12.690258
Slovenia,1991,15.370843
Slovenia,1992,15.600479
Slovenia,1993,13.463439
Slovenia,1994,14.166087
Slovenia,1995,12.90796
Slovenia,1996,13.877273
Slovenia,1997,11.434757
Slovenia,1998,12.727215
Slovenia,1999,14.062134
Slovenia,2000,14.703167
Slovenia,2001,13.847439
Slovenia,2002,12.223348
Slovenia,2003,11.176646
Slovenia,2004,14.306864
Slovenia,2005,12.045763
Slovenia,2006,12.255213
Slovenia,2007,11.193771
Slovenia,2008,13.052405
Slovenia,2009,15.9465475
Slovenia,2010,15.326107
Slovenia,2011,12.851766
Slovenia,2012,14.665227
Slovenia,2013,17.365847
Slovenia,2014,21.739605
Slovenia,2015,15.851431
Slovenia,2016,17.115887
Slovenia,2017,14.848828
Slovenia,2018,16.982708
Slovenia,2019,16.78137
Slovenia,2020,19.160215
Slovenia,2021,18.768454
South Africa,1965,0.030886453
South Africa,1966,0.029866168
South Africa,1967,0.020714175
South Africa,1968,0.018117521
South Africa,1969,0.015396576
South Africa,1970,0.017539408
South Africa,1971,0.0729435
South Africa,1972,0.52579427
South Africa,1973,0.577211
South Africa,1974,0.6448366
South Africa,1975,0.59844273
South Africa,1976,0.96040416
South Africa,1977,0.971405
South Africa,1978,0.96227145
South Africa,1979,0.55904925
South Africa,1980,0.45417184
South Africa,1981,0.65005094
South Africa,1982,0.3714905
South Africa,1983,0.2147052
South Africa,1984,0.18491055
South Africa,1985,0.20175485
South Africa,1986,0.5151001
South Africa,1987,0.505198
South Africa,1988,0.89705485
South Africa,1989,0.81933874
South Africa,1990,0.29005045
South Africa,1991,0.5727414
South Africa,1992,0.2165115
South Africa,1993,0.04210848
South Africa,1994,0.29699612
South Africa,1995,0.13997532
South Africa,1996,0.3590046
South Africa,1997,0.5707284
South Africa,1998,0.4763036
South Africa,1999,0.23447949
South Africa,2000,0.40555847
South Africa,2001,0.5403345
South Africa,2002,0.65354025
South Africa,2003,0.2989763
South Africa,2004,0.29398483
South Africa,2005,0.40433392
South Africa,2006,0.72594017
South Africa,2007,0.7023894
South Africa,2008,0.35045084
South Africa,2009,0.38785627
South Africa,2010,0.31502998
South Africa,2011,0.6983461
South Africa,2012,0.3148212
South Africa,2013,0.370654
South Africa,2014,0.81809825
South Africa,2015,1.2246652
South Africa,2016,1.6210166
South Africa,2017,2.406186
South Africa,2018,2.6591578
South Africa,2019,2.6449363
South Africa,2020,3.150246
South Africa,2021,3.408608
South Korea,1965,2.807815
South Korea,1966,3.2099154
South Korea,1967,2.7027178
South Korea,1968,2.2995977
South Korea,1969,2.9266608
South Korea,1970,2.155395
South Korea,1971,2.1541755
South Korea,1972,2.1534865
South Korea,1973,1.6347564
South Korea,1974,2.332909
South Korea,1975,1.8735325
South Korea,1976,1.7800428
South Korea,1977,1.2054132
South Korea,1978,1.3965911
South Korea,1979,1.5390952
South Korea,1980,1.2506891
South Korea,1981,1.6159816
South Korea,1982,1.0666206
South Korea,1983,1.3120518
South Korea,1984,1.046283
South Korea,1985,1.5088706
South Korea,1986,1.3128159
South Korea,1987,1.5100772
South Korea,1988,0.67799705
South Korea,1989,0.930187
South Korea,1990,1.2995164
South Korea,1991,0.85526013
South Korea,1992,0.6740405
South Korea,1993,0.83896744
South Korea,1994,0.4319862
South Korea,1995,0.51026404
South Korea,1996,0.43619704
South Korea,1997,0.40268636
South Korea,1998,0.65976983
South Korea,1999,0.5936903
South Korea,2000,0.5420218
South Korea,2001,0.31219828
South Korea,2002,0.41857693
South Korea,2003,0.5985387
South Korea,2004,0.53463805
South Korea,2005,0.45353886
South Korea,2006,0.4502669
South Korea,2007,0.5043082
South Korea,2008,0.5293463
South Korea,2009,0.57009465
South Korea,2010,0.91955906
South Korea,2011,1.2539451
South Korea,2012,1.2884827
South Korea,2013,1.5155629
South Korea,2014,1.764075
South Korea,2015,1.904119
South Korea,2016,2.026812
South Korea,2017,2.4301844
South Korea,2018,2.7460184
South Korea,2019,2.9800334
South Korea,2020,3.1428554
South Korea,2021,3.7249858
Spain,1965,17.253439
Spain,1966,21.110806
Spain,1967,16.279375
Spain,1968,16.654005
Spain,1969,18.46006
Spain,1970,15.559319
Spain,1971,16.187815
Spain,1972,16.69035
Spain,1973,12.4298525
Spain,1974,12.622826
Spain,1975,10.509173
Spain,1976,7.937401
Spain,1977,14.476511
Spain,1978,14.644488
Spain,1979,15.632556
Spain,1980,9.981172
Spain,1981,7.4071198
Spain,1982,8.885109
Spain,1983,8.936359
Spain,1984,10.203864
Spain,1985,10.242602
Spain,1986,8.501705
Spain,1987,8.477233
Spain,1988,10.430665
Spain,1989,5.5330205
Spain,1990,7.19887
Spain,1991,7.4529076
Spain,1992,5.0132504
Spain,1993,6.6250877
Spain,1994,7.3138194
Spain,1995,5.9382825
Spain,1996,9.653098
Spain,1997,8.211403
Spain,1998,7.8152103
Spain,1999,5.6294966
Spain,2000,7.0082307
Spain,2001,9.167547
Spain,2002,6.4462705
Spain,2003,9.7589035
Spain,2004,8.440905
Spain,2005,6.9234943
Spain,2006,8.360923
Spain,2007,9.064817
Spain,2008,9.948371
Spain,2009,12.662101
Spain,2010,16.742804
Spain,2011,15.473434
Spain,2012,15.889772
Spain,2013,19.901302
Spain,2014,20.088554
Spain,2015,17.507902
Spain,2016,18.609848
Spain,2017,15.68235
Spain,2018,18.230534
Spain,2019,17.37585
Spain,2020,22.102654
Spain,2021,22.341663
Sri Lanka,1965,10.32447
Sri Lanka,1966,10.94352
Sri Lanka,1967,10.974932
Sri Lanka,1968,12.205965
Sri Lanka,1969,13.611147
Sri Lanka,1970,11.076228
Sri Lanka,1971,12.125497
Sri Lanka,1972,11.86213
Sri Lanka,1973,9.413183
Sri Lanka,1974,15.722433
Sri Lanka,1975,16.26267
Sri Lanka,1976,17.044489
Sri Lanka,1977,17.357145
Sri Lanka,1978,18.628532
Sri Lanka,1979,18.950075
Sri Lanka,1980,19.017767
Sri Lanka,1981,19.232897
Sri Lanka,1982,18.261444
Sri Lanka,1983,14.019515
Sri Lanka,1984,22.732344
Sri Lanka,1985,27.567667
Sri Lanka,1986,28.917849
Sri Lanka,1987,23.145031
Sri Lanka,1988,27.9051
Sri Lanka,1989,30.912357
Sri Lanka,1990,31.11434
Sri Lanka,1991,30.897804
Sri Lanka,1992,26.798069
Sri Lanka,1993,32.161766
Sri Lanka,1994,31.979883
Sri Lanka,1995,32.76565
Sri Lanka,1996,22.438143
Sri Lanka,1997,23.044756
Sri Lanka,1998,24.549494
Sri Lanka,1999,24.375671
Sri Lanka,2000,17.715664
Sri Lanka,2001,17.628239
Sri Lanka,2002,14.758176
Sri Lanka,2003,17.510588
Sri Lanka,2004,16.025322
Sri Lanka,2005,16.077099
Sri Lanka,2006,19.959389
Sri Lanka,2007,16.628553
Sri Lanka,2008,18.3665
Sri Lanka,2009,17.016684
Sri Lanka,2010,22.894518
Sri Lanka,2011,17.231127
Sri Lanka,2012,12.257574
Sri Lanka,2013,24.80347
Sri Lanka,2014,15.6329
Sri Lanka,2015,18.154892
Sri Lanka,2016,12.23384
Sri Lanka,2017,12.293098
Sri Lanka,2018,18.060566
Sri Lanka,2019,14.141156
Sri Lanka,2020,15.967422
Sri Lanka,2021,21.404533
Sweden,1965,34.933456
Sweden,1966,32.10004
Sweden,1967,33.95441
Sweden,1968,31.443342
Sweden,1969,26.987406
Sweden,1970,25.301186
Sweden,1971,31.153437
Sweden,1972,31.288212
Sweden,1973,33.030903
Sweden,1974,34.125145
Sweden,1975,32.381832
Sweden,1976,29.012697
Sweden,1977,28.689623
Sweden,1978,26.57862
Sweden,1979,26.679983
Sweden,1980,27.514145
Sweden,1981,28.2397
Sweden,1982,27.447363
Sweden,1983,32.015358
Sweden,1984,32.467693
Sweden,1985,31.184616
Sweden,1986,26.016823
Sweden,1987,31.165653
Sweden,1988,31.078043
Sweden,1989,32.67113
Sweden,1990,32.335453
Sweden,1991,29.826092
Sweden,1992,34.725967
Sweden,1993,35.322853
Sweden,1994,28.229177
Sweden,1995,32.06243
Sweden,1996,25.265974
Sweden,1997,32.551292
Sweden,1998,32.49207
Sweden,1999,32.139984
Sweden,2000,38.59571
Sweden,2001,35.828453
Sweden,2002,32.522167
Sweden,2003,27.901482
Sweden,2004,30.187603
Sweden,2005,34.73209
Sweden,2006,32.33128
Sweden,2007,34.59903
Sweden,2008,36.92847
Sweden,2009,39.14199
Sweden,2010,38.351444
Sweden,2011,39.861126
Sweden,2012,43.305737
Sweden,2013,38.95485
Sweden,2014,40.648502
Sweden,2015,46.599625
Sweden,2016,42.0827
Sweden,2017,43.339447
Sweden,2018,42.218502
Sweden,2019,43.813766
Sweden,2020,51.05897
Sweden,2021,50.924007
Switzerland,1965,39.05084
Switzerland,1966,41.49439
Switzerland,1967,42.143433
Switzerland,1968,39.673504
Switzerland,1969,36.7013
Switzerland,1970,34.634697
Switzerland,1971,33.697243
Switzerland,1972,28.542725
Switzerland,1973,28.314793
Switzerland,1974,31.026619
Switzerland,1975,34.594242
Switzerland,1976,29.048126
Switzerland,1977,35.28424
Switzerland,1978,32.51401
Switzerland,1979,30.90444
Switzerland,1980,32.372673
Switzerland,1981,34.292164
Switzerland,1982,35.782177
Switzerland,1983,33.554874
Switzerland,1984,29.559744
Switzerland,1985,29.6324
Switzerland,1986,29.059496
Switzerland,1987,30.830393
Switzerland,1988,31.572079
Switzerland,1989,28.203423
Switzerland,1990,26.99222
Switzerland,1991,28.263733
Switzerland,1992,28.394737
Switzerland,1993,31.083035
Switzerland,1994,32.318325
Switzerland,1995,30.77135
Switzerland,1996,26.179201
Switzerland,1997,28.93256
Switzerland,1998,28.326658
Switzerland,1999,32.331284
Switzerland,2000,30.638752
Switzerland,2001,31.928984
Switzerland,2002,29.157331
Switzerland,2003,28.983334
Switzerland,2004,28.4365
Switzerland,2005,27.377468
Switzerland,2006,26.049185
Switzerland,2007,29.711977
Switzerland,2008,29.249441
Switzerland,2009,28.93271
Switzerland,2010,29.882568
Switzerland,2011,28.442818
Switzerland,2012,31.854078
Switzerland,2013,30.987797
Switzerland,2014,32.27639
Switzerland,2015,33.1626
Switzerland,2016,32.287403
Switzerland,2017,32.014774
Switzerland,2018,31.950867
Switzerland,2019,33.137398
Switzerland,2020,36.21057
Switzerland,2021,36.716644
Taiwan,1965,10.86843
Taiwan,1966,10.439054
Taiwan,1967,9.467523
Taiwan,1968,12.089816
Taiwan,1969,9.123023
Taiwan,1970,7.867681
Taiwan,1971,6.759338
Taiwan,1972,7.4420853
Taiwan,1973,5.9530554
Taiwan,1974,8.604859
Taiwan,1975,8.733822
Taiwan,1976,5.838051
Taiwan,1977,4.9982214
Taiwan,1978,5.2226777
Taiwan,1979,4.524598
Taiwan,1980,2.749599
Taiwan,1981,4.8077273
Taiwan,1982,4.304235
Taiwan,1983,4.0560904
Taiwan,1984,3.418206
Taiwan,1985,4.4680967
Taiwan,1986,4.194708
Taiwan,1987,3.481769
Taiwan,1988,2.674821
Taiwan,1989,2.7342827
Taiwan,1990,3.3431942
Taiwan,1991,1.9690255
Taiwan,1992,3.0788274
Taiwan,1993,1.8557117
Taiwan,1994,2.141311
Taiwan,1995,1.9825535
Taiwan,1996,1.9023186
Taiwan,1997,1.9892831
Taiwan,1998,2.2135477
Taiwan,1999,1.8112775
Taiwan,2000,1.6464219
Taiwan,2001,1.820539
Taiwan,2002,1.2093642
Taiwan,2003,1.2677935
Taiwan,2004,1.2749457
Taiwan,2005,1.473228
Taiwan,2006,1.475401
Taiwan,2007,1.5262464
Taiwan,2008,1.5631176
Taiwan,2009,1.4994724
Taiwan,2010,1.5620868
Taiwan,2011,1.6331027
Taiwan,2012,1.9954244
Taiwan,2013,1.9780341
Taiwan,2014,1.7324574
Taiwan,2015,1.8325284
Taiwan,2016,2.2558503
Taiwan,2017,2.1802807
Taiwan,2018,2.1791105
Taiwan,2019,2.7165449
Taiwan,2020,2.7744627
Taiwan,2021,3.0361571
Thailand,1965,8.098696
Thailand,1966,8.597767
Thailand,1967,9.705655
Thailand,1968,7.769662
Thailand,1969,5.4768367
Thailand,1970,7.854706
Thailand,1971,8.126887
Thailand,1972,5.650623
Thailand,1973,5.797546
Thailand,1974,7.2853966
Thailand,1975,9.127364
Thailand,1976,9.248512
Thailand,1977,7.5471907
Thailand,1978,4.5728025
Thailand,1979,6.6539116
Thailand,1980,2.589578
Thailand,1981,6.015194
Thailand,1982,7.5709677
Thailand,1983,6.5891356
Thailand,1984,6.626251
Thailand,1985,5.7355323
Thailand,1986,8.074997
Thailand,1987,5.1940317
Thailand,1988,4.2621784
Thailand,1989,5.435299
Thailand,1990,4.073402
Thailand,1991,3.4002542
Thailand,1992,2.8629646
Thailand,1993,2.1971903
Thailand,1994,2.3979282
Thailand,1995,3.2421882
Thailand,1996,3.1586607
Thailand,1997,2.9777153
Thailand,1998,2.3759058
Thailand,1999,1.6081548
Thailand,2000,2.5746095
Thailand,2001,2.5714476
Thailand,2002,2.8180337
Thailand,2003,2.7227082
Thailand,2004,2.3133497
Thailand,2005,2.2752101
Thailand,2006,2.9778264
Thailand,2007,2.9363692
Thailand,2008,2.9482808
Thailand,2009,3.0501225
Thailand,2010,2.8064702
Thailand,2011,3.4573398
Thailand,2012,3.7705746
Thailand,2013,3.859155
Thailand,2014,4.2589955
Thailand,2015,4.1909814
Thailand,2016,4.5999756
Thailand,2017,5.3063264
Thailand,2018,6.3802214
Thailand,2019,6.9562197
Thailand,2020,6.9914207
Thailand,2021,7.113618
Trinidad and Tobago,1965,0.0
Trinidad and Tobago,1966,0.0
Trinidad and Tobago,1967,0.0
Trinidad and Tobago,1968,0.0
Trinidad and Tobago,1969,0.0
Trinidad and Tobago,1970,0.0
Trinidad and Tobago,1971,0.24740219
Trinidad and Tobago,1972,0.17949839
Trinidad and Tobago,1973,0.14994937
Trinidad and Tobago,1974,0.13420564
Trinidad and Tobago,1975,0.15323229
Trinidad and Tobago,1976,0.11258216
Trinidad and Tobago,1977,0.13099113
Trinidad and Tobago,1978,0.16403463
Trinidad and Tobago,1979,0.18565418
Trinidad and Tobago,1980,0.17309026
Trinidad and Tobago,1981,0.11979267
Trinidad and Tobago,1982,0.09663005
Trinidad and Tobago,1983,0.08803455
Trinidad and Tobago,1984,0.07256678
Trinidad and Tobago,1985,0.091819726
Trinidad and Tobago,1986,0.13506165
Trinidad and Tobago,1987,0.17057733
Trinidad and Tobago,1988,0.1351906
Trinidad and Tobago,1989,0.13232675
Trinidad and Tobago,1990,0.1421816
Trinidad and Tobago,1991,0.115011245
Trinidad and Tobago,1992,0.13038902
Trinidad and Tobago,1993,0.11545403
Trinidad and Tobago,1994,0.12450814
Trinidad and Tobago,1995,0.11839997
Trinidad and Tobago,1996,0.053836137
Trinidad and Tobago,1997,0.057017732
Trinidad and Tobago,1998,0.056172792
Trinidad and Tobago,1999,0.050541118
Trinidad and Tobago,2000,0.054040425
Trinidad and Tobago,2001,0.07365426
Trinidad and Tobago,2002,0.06166655
Trinidad and Tobago,2003,0.02733469
Trinidad and Tobago,2004,0.046458136
Trinidad and Tobago,2005,0.041819725
Trinidad and Tobago,2006,0.04218804
Trinidad and Tobago,2007,0.031051729
Trinidad and Tobago,2008,0.03328308
Trinidad and Tobago,2009,0.032574173
Trinidad and Tobago,2010,0.004750972
Trinidad and Tobago,2011,0.0048135966
Trinidad and Tobago,2012,0.0048528085
Trinidad and Tobago,2013,0.004740282
Trinidad and Tobago,2014,0.005310354
Trinidad and Tobago,2015,0.006235237
Trinidad and Tobago,2016,0.0069855326
Trinidad and Tobago,2017,0.0065434193
Trinidad and Tobago,2018,0.0062400484
Trinidad and Tobago,2019,0.006373613
Trinidad and Tobago,2020,0.0073120086
Trinidad and Tobago,2021,0.007159467
Turkey,1965,7.396099
Turkey,1966,6.9609694
Turkey,1967,6.99738
Turkey,1968,7.877497
Turkey,1969,7.791776
Turkey,1970,6.4751015
Turkey,1971,5.071615
Turkey,1972,5.530314
Turkey,1973,4.0500865
Turkey,1974,5.0477066
Turkey,1975,7.7707553
Turkey,1976,9.604342
Turkey,1977,9.040463
Turkey,1978,9.207899
Turkey,1979,10.752221
Turkey,1980,11.387237
Turkey,1981,12.502702
Turkey,1982,12.745108
Turkey,1983,9.873127
Turkey,1984,11.116494
Turkey,1985,9.229307
Turkey,1986,8.374288
Turkey,1987,11.513276
Turkey,1988,16.268532
Turkey,1989,10.282754
Turkey,1990,12.219702
Turkey,1991,11.752681
Turkey,1992,13.079587
Turkey,1993,15.372353
Turkey,1994,14.304976
Turkey,1995,14.924197
Turkey,1996,15.543943
Turkey,1997,14.665958
Turkey,1998,15.141606
Turkey,1999,12.753752
Turkey,2000,10.657172
Turkey,2001,9.108514
Turkey,2002,11.535796
Turkey,2003,11.330117
Turkey,2004,13.691692
Turkey,2005,11.418583
Turkey,2006,11.456921
Turkey,2007,8.7794895
Turkey,2008,8.211599
Turkey,2009,8.923344
Turkey,2010,12.280028
Turkey,2011,11.913782
Turkey,2012,12.522766
Turkey,2013,13.313222
Turkey,2014,9.769227
Turkey,2015,14.063813
Turkey,2016,14.479534
Turkey,2017,13.170472
Turkey,2018,14.846624
Turkey,2019,19.254936
Turkey,2020,19.15011
Turkey,2021,16.517044
Turkmenistan,1985,0.006192074
Turkmenistan,1986,0.0049751503
Turkmenistan,1987,0.0050011007
Turkmenistan,1988,0.0049674627
Turkmenistan,1989,0.0048344634
Turkmenistan,1990,0.0058338353
Turkmenistan,1991,0.0056805327
Turkmenistan,1992,0.008334941
Turkmenistan,1993,0.012083901
Turkmenistan,1994,0.009070907
Turkmenistan,1995,0.011020049
Turkmenistan,1996,0.00944812
Turkmenistan,1997,0.012338526
Turkmenistan,1998,0.011901928
Turkmenistan,1999,0.0103807915
Turkmenistan,2000,0.007789437
Turkmenistan,2001,0.006134593
Turkmenistan,2002,0.0072076363
Turkmenistan,2003,0.005189047
Turkmenistan,2004,0.0052081347
Turkmenistan,2005,0.005111974
Turkmenistan,2006,0.0050275014
Turkmenistan,2007,0.00514901
Turkmenistan,2008,0.0062377746
Turkmenistan,2009,0.0038020334
Turkmenistan,2010,0.0036830562
Turkmenistan,2011,0.003594085
Turkmenistan,2012,0.0037522675
Turkmenistan,2013,0.005074127
Turkmenistan,2014,0.0061142617
Turkmenistan,2015,0.006777034
Turkmenistan,2016,0.00823534
Turkmenistan,2017,0.008254031
Turkmenistan,2018,0.007368346
Turkmenistan,2019,0.006747688
Turkmenistan,2020,0.0071611474
Turkmenistan,2021,0.007483229
USSR,1965,3.4813333
USSR,1966,3.6910224
USSR,1967,3.3877106
USSR,1968,3.8358662
USSR,1969,4.067017
USSR,1970,4.1746306
USSR,1971,4.0343986
USSR,1972,3.7400339
USSR,1973,3.5433114
USSR,1974,3.623434
USSR,1975,3.294978
USSR,1976,3.416684
USSR,1977,3.5416842
USSR,1978,3.918541
USSR,1979,3.8662982
USSR,1980,4.043397
USSR,1981,4.019434
USSR,1982,3.6683857
USSR,1983,3.7095659
USSR,1984,4.0228815
Ukraine,1985,1.1391944
Ukraine,1986,1.1281
Ukraine,1987,0.99460196
Ukraine,1988,1.2357125
Ukraine,1989,1.0963215
Ukraine,1990,0.9731684
Ukraine,1991,1.1563052
Ukraine,1992,0.92114043
Ukraine,1993,1.4715108
Ukraine,1994,1.8900633
Ukraine,1995,1.5910708
Ukraine,1996,1.4804907
Ukraine,1997,1.7526177
Ukraine,1998,2.9008694
Ukraine,1999,2.6803248
Ukraine,2000,2.1038008
Ukraine,2001,2.264666
Ukraine,2002,1.8132339
Ukraine,2003,1.6885973
Ukraine,2004,2.1416073
Ukraine,2005,2.2117321
Ukraine,2006,2.263283
Ukraine,2007,1.8360311
Ukraine,2008,2.133
Ukraine,2009,2.5476246
Ukraine,2010,2.61006
Ukraine,2011,2.0985289
Ukraine,2012,2.138865
Ukraine,2013,3.0111837
Ukraine,2014,2.2846859
Ukraine,2015,1.9133266
Ukraine,2016,2.366657
Ukraine,2017,2.9754004
Ukraine,2018,3.4212277
Ukraine,2019,3.2903612
Ukraine,2020,4.8960786
Ukraine,2021,6.1008415
United Arab Emirates,1965,0.0
United Arab Emirates,1966,0.0
United Arab Emirates,1967,0.0
United Arab Emirates,1968,0.0
United Arab Emirates,1969,0.0
United Arab Emirates,1970,0.0
United Arab Emirates,1971,0.0
United Arab Emirates,1972,0.0
United Arab Emirates,1973,0.0
United Arab Emirates,1974,0.0
United Arab Emirates,1975,0.0
United Arab Emirates,1976,0.0
United Arab Emirates,1977,0.0
United Arab Emirates,1978,0.0
United Arab Emirates,1979,0.0
United Arab Emirates,1980,0.0
United Arab Emirates,1981,0.0
United Arab Emirates,1982,0.0
United Arab Emirates,1983,0.0
United Arab Emirates,1984,0.0
United Arab Emirates,1985,0.0
United Arab Emirates,1986,0.0
United Arab Emirates,1987,0.0
United Arab Emirates,1988,0.0
United Arab Emirates,1989,0.0
United Arab Emirates,1990,0.0
United Arab Emirates,1991,0.0
United Arab Emirates,1992,0.0
United Arab Emirates,1993,0.0
United Arab Emirates,1994,0.0
United Arab Emirates,1995,0.0
United Arab Emirates,1996,0.0
United Arab Emirates,1997,0.0
United Arab Emirates,1998,0.0
United Arab Emirates,1999,0.0
United Arab Emirates,2000,0.0
United Arab Emirates,2001,0.0
United Arab Emirates,2002,0.0
United Arab Emirates,2003,0.0
United Arab Emirates,2004,0.0
United Arab Emirates,2005,0.0
United Arab Emirates,2006,0.0
United Arab Emirates,2007,0.0
United Arab Emirates,2008,0.0
United Arab Emirates,2009,0.0019177264
United Arab Emirates,2010,0.005258371
United Arab Emirates,2011,0.005592252
United Arab Emirates,2012,0.006188438
United Arab Emirates,2013,0.020930015
United Arab Emirates,2014,0.07691704
United Arab Emirates,2015,0.06952883
United Arab Emirates,2016,0.06702232
United Arab Emirates,2017,0.15412748
United Arab Emirates,2018,0.2737676
United Arab Emirates,2019,0.79182535
United Arab Emirates,2020,1.0150354
United Kingdom,1965,0.58878726
United Kingdom,1966,0.57627946
United Kingdom,1967,0.620428
United Kingdom,1968,0.4564072
United Kingdom,1969,0.38531396
United Kingdom,1970,0.52578115
United Kingdom,1971,0.39834356
United Kingdom,1972,0.39256626
United Kingdom,1973,0.4255182
United Kingdom,1974,0.4752093
United Kingdom,1975,0.47519854
United Kingdom,1976,0.5503049
United Kingdom,1977,0.47088912
United Kingdom,1978,0.4820574
United Kingdom,1979,0.48675346
United Kingdom,1980,0.49102557
United Kingdom,1981,0.5643997
United Kingdom,1982,0.58695453
United Kingdom,1983,0.58459073
United Kingdom,1984,0.5849746
United Kingdom,1985,0.4892039
United Kingdom,1986,0.57397205
United Kingdom,1987,0.5047145
United Kingdom,1988,0.58119583
United Kingdom,1989,0.5676243
United Kingdom,1990,0.6801178
United Kingdom,1991,0.6104342
United Kingdom,1992,0.74249935
United Kingdom,1993,0.6676498
United Kingdom,1994,0.8253748
United Kingdom,1995,0.7896188
United Kingdom,1996,0.6443789
United Kingdom,1997,0.825345
United Kingdom,1998,0.9855972
United Kingdom,1999,1.1055505
United Kingdom,2000,1.1345575
United Kingdom,2001,1.0856745
United Kingdom,2002,1.2876195
United Kingdom,2003,1.2342336
United Kingdom,2004,1.6083946
United Kingdom,2005,1.924693
United Kingdom,2006,2.1163092
United Kingdom,2007,2.42211
United Kingdom,2008,2.912039
United Kingdom,2009,3.545405
United Kingdom,2010,3.6591299
United Kingdom,2011,4.891127
United Kingdom,2012,5.453807
United Kingdom,2013,6.9547257
United Kingdom,2014,8.877189
United Kingdom,2015,10.976621
United Kingdom,2016,11.037631
United Kingdom,2017,12.948246
United Kingdom,2018,14.526468
United Kingdom,2019,16.24154
United Kingdom,2020,20.078987
United Kingdom,2021,17.946543
United States of America,1965,4.36887
United States of America,1966,4.171402
United States of America,1967,4.542216
United States of America,1968,4.3309736
United States of America,1969,4.5988784
United States of America,1970,4.400803
United States of America,1971,4.614475
United States of America,1972,4.526047
United States of America,1973,4.3547597
United States of America,1974,4.902865
United States of America,1975,5.006975
United States of America,1976,4.5527077
United States of America,1977,3.549314
United States of America,1978,4.3275704
United States of America,1979,4.2914057
United States of America,1980,4.419221
United States of America,1981,4.3367486
United States of America,1982,5.2567115
United States of America,1983,5.6848154
United States of America,1984,5.3343606
United States of America,1985,4.765776
United States of America,1986,4.898404
United States of America,1987,4.2147536
United States of America,1988,3.6649997
United States of America,1989,4.3015428
United States of America,1990,4.7246766
United States of America,1991,4.7242856
United States of America,1992,4.261231
United States of America,1993,4.5714097
United States of America,1994,4.2548165
United States of America,1995,4.762141
United States of America,1996,5.0185714
United States of America,1997,5.115221
United States of America,1998,4.695757
United States of America,1999,4.5834517
United States of America,2000,4.027357
United States of America,2001,3.421371
United States of America,2002,4.0155067
United States of America,2003,4.1800404
United States of America,2004,4.1015115
United States of America,2005,4.219231
United States of America,2006,4.6788607
United States of America,2007,4.3730087
United States of America,2008,5.0045505
United States of America,2009,5.8000064
United States of America,2010,5.8405547
United States of America,2011,6.8973193
United States of America,2012,6.886334
United States of America,2013,7.1346164
United States of America,2014,7.262891
United States of America,2015,7.468743
United States of America,2016,8.285086
United States of America,2017,9.082049
United States of America,2018,8.964939
United States of America,2019,9.315263
United States of America,2020,10.532232
United States of America,2021,10.655991
Uzbekistan,1985,3.4388773
Uzbekistan,1986,2.9812472
Uzbekistan,1987,4.197023
Uzbekistan,1988,4.414184
Uzbekistan,1989,3.277205
Uzbekistan,1990,3.7738037
Uzbekistan,1991,3.4650934
Uzbekistan,1992,3.806538
Uzbekistan,1993,4.1460834
Uzbekistan,1994,4.1098585
Uzbekistan,1995,3.5991855
Uzbekistan,1996,3.6788318
Uzbekistan,1997,3.2915208
Uzbekistan,1998,3.286878
Uzbekistan,1999,2.8663542
Uzbekistan,2000,2.8995407
